FECHA_INGRESO,edo,RESULTADO
2020-07-16,BAJA CALIFORNIA SUR,117
2020-07-16,CAMPECHE,104
2020-07-16,CHIAPAS,23
2020-07-16,CHIHUAHUA,77
2020-07-16,CIUDAD DE MÉXICO,1054
2020-07-16,COAHUILA DE ZARAGOZA,288
2020-07-16,COLIMA,51
2020-07-16,DURANGO,81
2020-07-16,GUANAJUATO,529
2020-07-16,GUERRERO,168
2020-07-16,HIDALGO,116
2020-07-16,JALISCO,252
2020-07-16,MICHOACÁN DE OCAMPO,118
2020-07-16,MORELOS,39
2020-07-16,MÉXICO,594
2020-07-16,NAYARIT,66
2020-07-16,NUEVO LEÓN,557
2020-07-16,OAXACA,150
2020-07-16,PUEBLA,379
2020-07-16,QUERÉTARO,69
2020-07-16,QUINTANA ROO,142
2020-07-16,SAN LUIS POTOSÍ,343
2020-07-16,SINALOA,127
2020-07-16,SONORA,192
2020-07-16,TABASCO,400
2020-07-16,TAMAULIPAS,460
2020-07-16,TLAXCALA,91
2020-07-16,VERACRUZ DE IGNACIO DE LA LLAVE,424
2020-07-16,YUCATÁN,203
2020-07-16,ZACATECAS,98
2020-07-17,AGUASCALIENTES,72
2020-07-17,BAJA CALIFORNIA,127
2020-07-17,BAJA CALIFORNIA SUR,89
2020-07-17,CAMPECHE,89
2020-07-17,CHIAPAS,30
2020-07-17,CHIHUAHUA,60
2020-07-17,CIUDAD DE MÉXICO,1097
2020-07-17,COAHUILA DE ZARAGOZA,296
2020-07-17,COLIMA,47
2020-07-17,DURANGO,83
2020-07-17,GUANAJUATO,435
2020-07-17,GUERRERO,119
2020-07-17,HIDALGO,105
2020-07-17,JALISCO,249
2020-07-17,MICHOACÁN DE OCAMPO,160
2020-07-17,MORELOS,40
2020-07-17,MÉXICO,594
2020-07-17,NAYARIT,62
2020-07-17,NUEVO LEÓN,510
2020-07-17,OAXACA,142
2020-07-17,PUEBLA,374
2020-07-17,QUERÉTARO,75
2020-07-17,QUINTANA ROO,136
2020-07-17,SAN LUIS POTOSÍ,387
2020-07-17,SINALOA,142
2020-07-17,SONORA,178
2020-07-17,TABASCO,453
2020-07-17,TAMAULIPAS,409
2020-07-17,TLAXCALA,82
2020-07-17,VERACRUZ DE IGNACIO DE LA LLAVE,368
2020-07-17,YUCATÁN,184
2020-07-17,ZACATECAS,56
2020-07-18,AGUASCALIENTES,22
2020-07-18,BAJA CALIFORNIA,75
2020-07-18,BAJA CALIFORNIA SUR,60
2020-07-18,CAMPECHE,45
2020-07-18,CHIAPAS,10
2020-07-18,CHIHUAHUA,42
2020-07-18,CIUDAD DE MÉXICO,597
2020-07-18,COAHUILA DE ZARAGOZA,155
2020-07-18,COLIMA,44
2020-07-18,DURANGO,30
2020-07-18,GUANAJUATO,229
2020-07-18,GUERRERO,116
2020-07-18,HIDALGO,71
2020-07-18,JALISCO,161
2020-07-18,MICHOACÁN DE OCAMPO,85
2020-07-18,MORELOS,13
2020-07-18,MÉXICO,265
2020-07-18,NAYARIT,52
2020-07-18,NUEVO LEÓN,242
2020-07-18,OAXACA,104
2020-07-18,PUEBLA,181
2020-07-18,QUERÉTARO,45
2020-07-18,QUINTANA ROO,65
2020-07-18,SAN LUIS POTOSÍ,207
2020-07-18,SINALOA,74
2020-07-18,SONORA,92
2020-07-18,TABASCO,233
2020-07-18,TAMAULIPAS,255
2020-07-18,TLAXCALA,47
2020-07-18,VERACRUZ DE IGNACIO DE LA LLAVE,244
2020-07-18,YUCATÁN,94
2020-07-18,ZACATECAS,46
2020-07-19,AGUASCALIENTES,13
2020-07-19,BAJA CALIFORNIA,86
2020-07-19,BAJA CALIFORNIA SUR,41
2020-07-19,CAMPECHE,47
2020-07-19,CHIAPAS,29
2020-07-19,CHIHUAHUA,29
2020-07-19,CIUDAD DE MÉXICO,231
2020-07-19,COAHUILA DE ZARAGOZA,101
2020-07-19,COLIMA,34
2020-07-19,DURANGO,14
2020-07-19,GUANAJUATO,138
2020-07-19,GUERRERO,127
2020-07-19,HIDALGO,56
2020-07-19,JALISCO,97
2020-07-19,MICHOACÁN DE OCAMPO,45
2020-07-19,MORELOS,15
2020-07-19,MÉXICO,265
2020-07-19,NAYARIT,40
2020-07-19,NUEVO LEÓN,188
2020-07-19,OAXACA,62
2020-07-19,PUEBLA,158
2020-07-19,QUERÉTARO,30
2020-07-19,QUINTANA ROO,59
2020-07-19,SAN LUIS POTOSÍ,233
2020-07-19,SINALOA,52
2020-07-19,SONORA,77
2020-07-19,TABASCO,204
2020-07-19,TAMAULIPAS,202
2020-07-19,TLAXCALA,51
2020-07-19,VERACRUZ DE IGNACIO DE LA LLAVE,207
2020-07-19,YUCATÁN,86
2020-07-19,ZACATECAS,25
2020-07-20,AGUASCALIENTES,51
2020-07-20,BAJA CALIFORNIA,146
2020-07-20,BAJA CALIFORNIA SUR,152
2020-07-20,CAMPECHE,103
2020-07-20,CHIAPAS,33
2020-07-20,CHIHUAHUA,83
2020-07-20,CIUDAD DE MÉXICO,1064
2020-07-20,COAHUILA DE ZARAGOZA,299
2020-07-20,COLIMA,58
2020-07-20,DURANGO,108
2020-07-20,GUANAJUATO,497
2020-07-20,GUERRERO,245
2020-07-20,HIDALGO,176
2020-07-20,JALISCO,323
2020-07-20,MICHOACÁN DE OCAMPO,191
2020-07-20,MORELOS,46
2020-07-20,MÉXICO,751
2020-07-20,NAYARIT,75
2020-07-20,NUEVO LEÓN,564
2020-07-20,OAXACA,183
2020-07-20,PUEBLA,468
2020-07-20,QUERÉTARO,82
2020-07-20,QUINTANA ROO,179
2020-07-20,SAN LUIS POTOSÍ,383
2020-07-20,SINALOA,142
2020-07-20,SONORA,209
2020-07-20,TABASCO,447
2020-07-20,TAMAULIPAS,383
2020-07-20,TLAXCALA,84
2020-07-20,VERACRUZ DE IGNACIO DE LA LLAVE,465
2020-07-20,YUCATÁN,251
2020-07-20,ZACATECAS,89
2020-07-21,AGUASCALIENTES,96
2020-07-21,BAJA CALIFORNIA,129
2020-07-21,BAJA CALIFORNIA SUR,111
2020-07-21,CAMPECHE,97
2020-07-21,CHIAPAS,21
2020-07-21,CHIHUAHUA,85
2020-07-21,CIUDAD DE MÉXICO,1046
2020-07-21,COAHUILA DE ZARAGOZA,315
2020-07-21,COLIMA,64
2020-07-21,DURANGO,114
2020-07-21,GUANAJUATO,647
2020-07-21,GUERRERO,144
2020-07-21,HIDALGO,144
2020-07-21,JALISCO,295
2020-07-21,MICHOACÁN DE OCAMPO,170
2020-07-21,MORELOS,41
2020-07-21,MÉXICO,728
2020-07-21,NAYARIT,72
2020-07-21,NUEVO LEÓN,549
2020-07-21,OAXACA,163
2020-07-21,PUEBLA,353
2020-07-21,QUERÉTARO,74
2020-07-21,QUINTANA ROO,145
2020-07-21,SAN LUIS POTOSÍ,387
2020-07-21,SINALOA,128
2020-07-21,SONORA,170
2020-07-21,TABASCO,458
2020-07-21,TAMAULIPAS,306
2020-07-21,TLAXCALA,64
2020-07-21,VERACRUZ DE IGNACIO DE LA LLAVE,469
2020-07-21,YUCATÁN,232
2020-07-21,ZACATECAS,86
2020-07-22,AGUASCALIENTES,51
2020-07-22,BAJA CALIFORNIA,126
2020-07-22,BAJA CALIFORNIA SUR,115
2020-07-22,CAMPECHE,84
2020-07-22,CHIAPAS,21
2020-07-22,CHIHUAHUA,105
2020-07-22,CIUDAD DE MÉXICO,1122
2020-07-22,COAHUILA DE ZARAGOZA,289
2020-07-22,COLIMA,77
2020-07-22,DURANGO,84
2020-07-22,GUANAJUATO,530
2020-07-22,GUERRERO,152
2020-07-22,HIDALGO,126
2020-07-22,JALISCO,268
2020-07-22,MICHOACÁN DE OCAMPO,163
2020-07-22,MORELOS,35
2020-07-22,MÉXICO,668
2020-07-22,NAYARIT,83
2020-07-22,NUEVO LEÓN,519
2020-07-22,OAXACA,166
2020-07-22,PUEBLA,370
2020-07-22,QUERÉTARO,66
2020-07-22,QUINTANA ROO,167
2020-07-22,SAN LUIS POTOSÍ,352
2020-07-22,SINALOA,122
2020-07-22,SONORA,160
2020-07-22,TABASCO,397
2020-07-22,TAMAULIPAS,285
2020-07-22,TLAXCALA,77
2020-07-22,VERACRUZ DE IGNACIO DE LA LLAVE,418
2020-07-22,YUCATÁN,248
2020-07-22,ZACATECAS,96
2020-07-23,AGUASCALIENTES,72
2020-07-23,BAJA CALIFORNIA,113
2020-07-23,BAJA CALIFORNIA SUR,142
2020-07-23,CAMPECHE,79
2020-07-23,CHIAPAS,17
2020-07-23,CHIHUAHUA,88
2020-07-23,CIUDAD DE MÉXICO,1026
2020-07-23,COAHUILA DE ZARAGOZA,283
2020-07-23,COLIMA,72
2020-07-23,DURANGO,87
2020-07-23,GUANAJUATO,528
2020-07-23,GUERRERO,217
2020-07-23,HIDALGO,131
2020-07-23,JALISCO,207
2020-07-23,MICHOACÁN DE OCAMPO,190
2020-07-23,MORELOS,39
2020-07-23,MÉXICO,550
2020-07-23,NAYARIT,62
2020-07-23,NUEVO LEÓN,596
2020-07-23,OAXACA,138
2020-07-23,PUEBLA,340
2020-07-23,QUERÉTARO,60
2020-07-23,QUINTANA ROO,146
2020-07-23,SAN LUIS POTOSÍ,375
2020-07-23,SINALOA,129
2020-07-23,SONORA,144
2020-07-23,TABASCO,431
2020-07-23,TAMAULIPAS,259
2020-07-23,TLAXCALA,62
2020-07-23,VERACRUZ DE IGNACIO DE LA LLAVE,394
2020-07-23,YUCATÁN,236
2020-07-23,ZACATECAS,82
2020-07-24,AGUASCALIENTES,72
2020-07-24,BAJA CALIFORNIA,123
2020-07-24,BAJA CALIFORNIA SUR,104
2020-07-24,CAMPECHE,80
2020-07-24,CHIAPAS,34
2020-07-24,CHIHUAHUA,63
2020-07-24,CIUDAD DE MÉXICO,966
2020-07-24,COAHUILA DE ZARAGOZA,306
2020-07-24,COLIMA,61
2020-07-24,DURANGO,72
2020-07-24,GUANAJUATO,495
2020-07-24,GUERRERO,189
2020-07-24,HIDALGO,125
2020-07-24,JALISCO,200
2020-07-24,MICHOACÁN DE OCAMPO,180
2020-07-24,MORELOS,36
2020-07-24,MÉXICO,571
2020-07-24,NAYARIT,79
2020-07-24,NUEVO LEÓN,543
2020-07-24,OAXACA,150
2020-07-24,PUEBLA,333
2020-07-24,QUERÉTARO,41
2020-07-24,QUINTANA ROO,156
2020-07-24,SAN LUIS POTOSÍ,355
2020-07-24,SINALOA,119
2020-07-24,SONORA,152
2020-07-24,TABASCO,432
2020-07-24,TAMAULIPAS,273
2020-07-24,TLAXCALA,76
2020-07-24,VERACRUZ DE IGNACIO DE LA LLAVE,424
2020-07-24,YUCATÁN,245
2020-07-24,ZACATECAS,83
2020-07-25,AGUASCALIENTES,17
2020-07-25,BAJA CALIFORNIA,75
2020-07-25,BAJA CALIFORNIA SUR,66
2020-07-25,CAMPECHE,34
2020-07-25,CHIAPAS,13
2020-07-25,CHIHUAHUA,36
2020-07-25,CIUDAD DE MÉXICO,454
2020-07-25,COAHUILA DE ZARAGOZA,171
2020-07-25,COLIMA,40
2020-07-25,DURANGO,21
2020-07-25,GUANAJUATO,205
2020-07-25,GUERRERO,95
2020-07-25,HIDALGO,70
2020-07-25,JALISCO,116
2020-07-25,MICHOACÁN DE OCAMPO,78
2020-07-25,MORELOS,19
2020-07-25,MÉXICO,205
2020-07-25,NAYARIT,34
2020-07-25,NUEVO LEÓN,269
2020-07-25,OAXACA,110
2020-07-25,PUEBLA,213
2020-07-25,QUERÉTARO,42
2020-07-25,QUINTANA ROO,61
2020-07-25,SAN LUIS POTOSÍ,230
2020-07-25,SINALOA,69
2020-07-25,SONORA,73
2020-07-25,TABASCO,208
2020-07-25,TAMAULIPAS,135
2020-07-25,TLAXCALA,26
2020-07-25,VERACRUZ DE IGNACIO DE LA LLAVE,202
2020-07-25,YUCATÁN,100
2020-07-25,ZACATECAS,61
2020-07-26,AGUASCALIENTES,21
2020-07-26,BAJA CALIFORNIA,57
2020-07-26,BAJA CALIFORNIA SUR,39
2020-07-26,CAMPECHE,24
2020-07-26,CHIAPAS,14
2020-07-26,CHIHUAHUA,26
2020-07-26,CIUDAD DE MÉXICO,234
2020-07-26,COAHUILA DE ZARAGOZA,103
2020-07-26,COLIMA,38
2020-07-26,DURANGO,37
2020-07-26,GUANAJUATO,176
2020-07-26,GUERRERO,88
2020-07-26,HIDALGO,70
2020-07-26,JALISCO,109
2020-07-26,MICHOACÁN DE OCAMPO,59
2020-07-26,MORELOS,20
2020-07-26,MÉXICO,183
2020-07-26,NAYARIT,31
2020-07-26,NUEVO LEÓN,126
2020-07-26,OAXACA,51
2020-07-26,PUEBLA,103
2020-07-26,QUERÉTARO,30
2020-07-26,QUINTANA ROO,60
2020-07-26,SAN LUIS POTOSÍ,137
2020-07-26,SINALOA,77
2020-07-26,SONORA,63
2020-07-26,TABASCO,201
2020-07-26,TAMAULIPAS,76
2020-07-26,TLAXCALA,42
2020-07-26,VERACRUZ DE IGNACIO DE LA LLAVE,231
2020-07-26,YUCATÁN,91
2020-07-26,ZACATECAS,28
2020-07-27,AGUASCALIENTES,69
2020-07-27,BAJA CALIFORNIA,130
2020-07-27,BAJA CALIFORNIA SUR,174
2020-07-27,CAMPECHE,66
2020-07-27,CHIAPAS,21
2020-07-27,CHIHUAHUA,52
2020-07-27,CIUDAD DE MÉXICO,950
2020-07-27,COAHUILA DE ZARAGOZA,396
2020-07-27,COLIMA,48
2020-07-27,DURANGO,115
2020-07-27,GUANAJUATO,600
2020-07-27,GUERRERO,205
2020-07-27,HIDALGO,132
2020-07-27,JALISCO,289
2020-07-27,MICHOACÁN DE OCAMPO,206
2020-07-27,MORELOS,48
2020-07-27,MÉXICO,611
2020-07-27,NAYARIT,77
2020-07-27,NUEVO LEÓN,202
2020-07-27,OAXACA,159
2020-07-27,PUEBLA,424
2020-07-27,QUERÉTARO,74
2020-07-27,QUINTANA ROO,174
2020-07-27,SAN LUIS POTOSÍ,336
2020-07-27,SINALOA,184
2020-07-27,SONORA,171
2020-07-27,TABASCO,451
2020-07-27,TAMAULIPAS,210
2020-07-27,TLAXCALA,98
2020-07-27,VERACRUZ DE IGNACIO DE LA LLAVE,459
2020-07-27,YUCATÁN,260
2020-07-27,ZACATECAS,78
2020-07-28,AGUASCALIENTES,61
2020-07-28,BAJA CALIFORNIA,114
2020-07-28,BAJA CALIFORNIA SUR,152
2020-07-28,CAMPECHE,83
2020-07-28,CHIAPAS,23
2020-07-28,CHIHUAHUA,45
2020-07-28,CIUDAD DE MÉXICO,919
2020-07-28,COAHUILA DE ZARAGOZA,363
2020-07-28,COLIMA,68
2020-07-28,DURANGO,92
2020-07-28,GUANAJUATO,606
2020-07-28,GUERRERO,180
2020-07-28,HIDALGO,130
2020-07-28,JALISCO,231
2020-07-28,MICHOACÁN DE OCAMPO,234
2020-07-28,MORELOS,48
2020-07-28,MÉXICO,535
2020-07-28,NAYARIT,61
2020-07-28,NUEVO LEÓN,337
2020-07-28,OAXACA,137
2020-07-28,PUEBLA,315
2020-07-28,QUERÉTARO,65
2020-07-28,QUINTANA ROO,141
2020-07-28,SAN LUIS POTOSÍ,302
2020-07-28,SINALOA,143
2020-07-28,SONORA,152
2020-07-28,TABASCO,398
2020-07-28,TAMAULIPAS,188
2020-07-28,TLAXCALA,66
2020-07-28,VERACRUZ DE IGNACIO DE LA LLAVE,345
2020-07-28,YUCATÁN,329
2020-07-28,ZACATECAS,133
2020-07-29,AGUASCALIENTES,59
2020-07-29,BAJA CALIFORNIA,105
2020-07-29,BAJA CALIFORNIA SUR,120
2020-07-29,CAMPECHE,67
2020-07-29,CHIAPAS,19
2020-07-29,CHIHUAHUA,28
2020-07-29,CIUDAD DE MÉXICO,951
2020-07-29,COAHUILA DE ZARAGOZA,301
2020-07-29,COLIMA,52
2020-07-29,DURANGO,91
2020-07-29,GUANAJUATO,482
2020-07-29,GUERRERO,139
2020-07-29,HIDALGO,118
2020-07-29,JALISCO,236
2020-07-29,MICHOACÁN DE OCAMPO,207
2020-07-29,MORELOS,42
2020-07-29,MÉXICO,567
2020-07-29,NAYARIT,50
2020-07-29,NUEVO LEÓN,264
2020-07-29,OAXACA,150
2020-07-29,PUEBLA,316
2020-07-29,QUERÉTARO,60
2020-07-29,QUINTANA ROO,154
2020-07-29,SAN LUIS POTOSÍ,300
2020-07-29,SINALOA,135
2020-07-29,SONORA,141
2020-07-29,TABASCO,408
2020-07-29,TAMAULIPAS,140
2020-07-29,TLAXCALA,70
2020-07-29,VERACRUZ DE IGNACIO DE LA LLAVE,341
2020-07-29,YUCATÁN,289
2020-07-29,ZACATECAS,73
2020-07-30,AGUASCALIENTES,59
2020-07-30,BAJA CALIFORNIA,105
2020-07-30,BAJA CALIFORNIA SUR,152
2020-07-30,CAMPECHE,60
2020-07-30,CHIAPAS,17
2020-07-30,CHIHUAHUA,25
2020-07-30,CIUDAD DE MÉXICO,907
2020-07-30,COAHUILA DE ZARAGOZA,314
2020-07-30,COLIMA,63
2020-07-30,DURANGO,72
2020-07-30,GUANAJUATO,540
2020-07-30,GUERRERO,192
2020-07-30,HIDALGO,130
2020-07-30,JALISCO,201
2020-07-30,MICHOACÁN DE OCAMPO,176
2020-07-30,MORELOS,45
2020-07-30,MÉXICO,457
2020-07-30,NAYARIT,54
2020-07-30,NUEVO LEÓN,328
2020-07-30,OAXACA,126
2020-07-30,PUEBLA,320
2020-07-30,QUERÉTARO,61
2020-07-30,QUINTANA ROO,117
2020-07-30,SAN LUIS POTOSÍ,230
2020-07-30,SINALOA,121
2020-07-30,SONORA,130
2020-07-30,TABASCO,341
2020-07-30,TAMAULIPAS,87
2020-07-30,TLAXCALA,69
2020-07-30,VERACRUZ DE IGNACIO DE LA LLAVE,324
2020-07-30,YUCATÁN,368
2020-07-30,ZACATECAS,105
2020-07-31,AGUASCALIENTES,61
2020-07-31,BAJA CALIFORNIA,106
2020-07-31,BAJA CALIFORNIA SUR,101
2020-07-31,CAMPECHE,52
2020-07-31,CHIAPAS,26
2020-07-31,CHIHUAHUA,32
2020-07-31,CIUDAD DE MÉXICO,862
2020-07-31,COAHUILA DE ZARAGOZA,240
2020-07-31,COLIMA,42
2020-07-31,DURANGO,90
2020-07-31,GUANAJUATO,404
2020-07-31,GUERRERO,165
2020-07-31,HIDALGO,128
2020-07-31,JALISCO,175
2020-07-31,MICHOACÁN DE OCAMPO,172
2020-07-31,MORELOS,46
2020-07-31,MÉXICO,440
2020-07-31,NAYARIT,61
2020-07-31,NUEVO LEÓN,316
2020-07-31,OAXACA,110
2020-07-31,PUEBLA,236
2020-07-31,QUERÉTARO,45
2020-07-31,QUINTANA ROO,120
2020-07-31,SAN LUIS POTOSÍ,307
2020-07-31,SINALOA,88
2020-07-31,SONORA,94
2020-07-31,TABASCO,349
2020-07-31,TAMAULIPAS,99
2020-07-31,TLAXCALA,61
2020-07-31,VERACRUZ DE IGNACIO DE LA LLAVE,281
2020-07-31,YUCATÁN,229
2020-07-31,ZACATECAS,78
2020-08-01,AGUASCALIENTES,31
2020-08-01,BAJA CALIFORNIA,44
2020-08-01,BAJA CALIFORNIA SUR,64
2020-08-01,CAMPECHE,31
2020-08-01,CHIAPAS,15
2020-08-01,CHIHUAHUA,22
2020-08-01,CIUDAD DE MÉXICO,457
2020-08-01,COAHUILA DE ZARAGOZA,211
2020-08-01,COLIMA,24
2020-08-01,DURANGO,37
2020-08-01,GUANAJUATO,166
2020-08-01,GUERRERO,106
2020-08-01,HIDALGO,70
2020-08-01,JALISCO,127
2020-08-01,MICHOACÁN DE OCAMPO,73
2020-08-01,MORELOS,17
2020-08-01,MÉXICO,184
2020-08-01,NAYARIT,37
2020-08-01,NUEVO LEÓN,110
2020-08-01,OAXACA,70
2020-08-01,PUEBLA,120
2020-08-01,QUERÉTARO,36
2020-08-01,QUINTANA ROO,66
2020-08-01,SAN LUIS POTOSÍ,174
2020-08-01,SINALOA,64
2020-08-01,SONORA,69
2020-08-01,TABASCO,172
2020-08-01,TAMAULIPAS,48
2020-08-01,TLAXCALA,27
2020-08-01,VERACRUZ DE IGNACIO DE LA LLAVE,154
2020-08-01,YUCATÁN,122
2020-08-01,ZACATECAS,49
2020-08-02,AGUASCALIENTES,17
2020-08-02,BAJA CALIFORNIA,52
2020-08-02,BAJA CALIFORNIA SUR,40
2020-08-02,CAMPECHE,29
2020-08-02,CHIAPAS,9
2020-08-02,CHIHUAHUA,16
2020-08-02,CIUDAD DE MÉXICO,197
2020-08-02,COAHUILA DE ZARAGOZA,52
2020-08-02,COLIMA,34
2020-08-02,DURANGO,17
2020-08-02,GUANAJUATO,148
2020-08-02,GUERRERO,59
2020-08-02,HIDALGO,76
2020-08-02,JALISCO,99
2020-08-02,MICHOACÁN DE OCAMPO,42
2020-08-02,MORELOS,10
2020-08-02,MÉXICO,176
2020-08-02,NAYARIT,30
2020-08-02,NUEVO LEÓN,91
2020-08-02,OAXACA,24
2020-08-02,PUEBLA,92
2020-08-02,QUERÉTARO,29
2020-08-02,QUINTANA ROO,71
2020-08-02,SAN LUIS POTOSÍ,106
2020-08-02,SINALOA,35
2020-08-02,SONORA,57
2020-08-02,TABASCO,111
2020-08-02,TAMAULIPAS,28
2020-08-02,TLAXCALA,16
2020-08-02,VERACRUZ DE IGNACIO DE LA LLAVE,157
2020-08-02,YUCATÁN,80
2020-08-02,ZACATECAS,41
2020-08-03,AGUASCALIENTES,60
2020-08-03,BAJA CALIFORNIA,97
2020-08-03,BAJA CALIFORNIA SUR,162
2020-08-03,CAMPECHE,50
2020-08-03,CHIAPAS,14
2020-08-03,CHIHUAHUA,27
2020-08-03,CIUDAD DE MÉXICO,779
2020-08-03,COAHUILA DE ZARAGOZA,294
2020-08-03,COLIMA,73
2020-08-03,DURANGO,99
2020-08-03,GUANAJUATO,487
2020-08-03,GUERRERO,155
2020-08-03,HIDALGO,138
2020-08-03,JALISCO,253
2020-08-03,MICHOACÁN DE OCAMPO,198
2020-08-03,MORELOS,34
2020-08-03,MÉXICO,408
2020-08-03,NAYARIT,67
2020-08-03,NUEVO LEÓN,331
2020-08-03,OAXACA,113
2020-08-03,PUEBLA,273
2020-08-03,QUERÉTARO,78
2020-08-03,QUINTANA ROO,137
2020-08-03,SAN LUIS POTOSÍ,309
2020-08-03,SINALOA,108
2020-08-03,SONORA,157
2020-08-03,TABASCO,265
2020-08-03,TAMAULIPAS,58
2020-08-03,TLAXCALA,62
2020-08-03,VERACRUZ DE IGNACIO DE LA LLAVE,281
2020-08-03,YUCATÁN,205
2020-08-03,ZACATECAS,98
2020-08-04,AGUASCALIENTES,73
2020-08-04,BAJA CALIFORNIA,54
2020-08-04,BAJA CALIFORNIA SUR,142
2020-08-04,CAMPECHE,62
2020-08-04,CHIAPAS,26
2020-08-04,CHIHUAHUA,18
2020-08-04,CIUDAD DE MÉXICO,873
2020-08-04,COAHUILA DE ZARAGOZA,337
2020-08-04,COLIMA,72
2020-08-04,DURANGO,72
2020-08-04,GUANAJUATO,344
2020-08-04,GUERRERO,178
2020-08-04,HIDALGO,123
2020-08-04,JALISCO,225
2020-08-04,MICHOACÁN DE OCAMPO,187
2020-08-04,MORELOS,40
2020-08-04,MÉXICO,309
2020-08-04,NAYARIT,65
2020-08-04,NUEVO LEÓN,365
2020-08-04,OAXACA,137
2020-08-04,PUEBLA,209
2020-08-04,QUERÉTARO,54
2020-08-04,QUINTANA ROO,123
2020-08-04,SAN LUIS POTOSÍ,271
2020-08-04,SINALOA,64
2020-08-04,SONORA,84
2020-08-04,TABASCO,245
2020-08-04,TAMAULIPAS,52
2020-08-04,TLAXCALA,58
2020-08-04,VERACRUZ DE IGNACIO DE LA LLAVE,215
2020-08-04,YUCATÁN,193
2020-08-04,ZACATECAS,86
2020-08-05,AGUASCALIENTES,49
2020-08-05,BAJA CALIFORNIA,24
2020-08-05,BAJA CALIFORNIA SUR,151
2020-08-05,CAMPECHE,43
2020-08-05,CHIAPAS,31
2020-08-05,CHIHUAHUA,13
2020-08-05,CIUDAD DE MÉXICO,781
2020-08-05,COAHUILA DE ZARAGOZA,276
2020-08-05,COLIMA,62
2020-08-05,DURANGO,81
2020-08-05,GUANAJUATO,306
2020-08-05,GUERRERO,184
2020-08-05,HIDALGO,139
2020-08-05,JALISCO,250
2020-08-05,MICHOACÁN DE OCAMPO,156
2020-08-05,MORELOS,26
2020-08-05,MÉXICO,175
2020-08-05,NAYARIT,57
2020-08-05,NUEVO LEÓN,331
2020-08-05,OAXACA,89
2020-08-05,PUEBLA,228
2020-08-05,QUERÉTARO,52
2020-08-05,QUINTANA ROO,102
2020-08-05,SAN LUIS POTOSÍ,253
2020-08-05,SINALOA,49
2020-08-05,SONORA,29
2020-08-05,TABASCO,268
2020-08-05,TAMAULIPAS,43
2020-08-05,TLAXCALA,43
2020-08-05,VERACRUZ DE IGNACIO DE LA LLAVE,221
2020-08-05,YUCATÁN,171
2020-08-05,ZACATECAS,83
2020-08-06,AGUASCALIENTES,20
2020-08-06,BAJA CALIFORNIA,27
2020-08-06,BAJA CALIFORNIA SUR,122
2020-08-06,CAMPECHE,40
2020-08-06,CHIAPAS,26
2020-08-06,CHIHUAHUA,6
2020-08-06,CIUDAD DE MÉXICO,414
2020-08-06,COAHUILA DE ZARAGOZA,222
2020-08-06,COLIMA,62
2020-08-06,DURANGO,98
2020-08-06,GUANAJUATO,267
2020-08-06,GUERRERO,130
2020-08-06,HIDALGO,117
2020-08-06,JALISCO,205
2020-08-06,MICHOACÁN DE OCAMPO,109
2020-08-06,MORELOS,34
2020-08-06,MÉXICO,101
2020-08-06,NAYARIT,52
2020-08-06,NUEVO LEÓN,319
2020-08-06,OAXACA,54
2020-08-06,PUEBLA,236
2020-08-06,QUERÉTARO,71
2020-08-06,QUINTANA ROO,97
2020-08-06,SAN LUIS POTOSÍ,119
2020-08-06,SINALOA,35
2020-08-06,SONORA,8
2020-08-06,TABASCO,259
2020-08-06,TAMAULIPAS,27
2020-08-06,TLAXCALA,28
2020-08-06,VERACRUZ DE IGNACIO DE LA LLAVE,69
2020-08-06,YUCATÁN,158
2020-08-06,ZACATECAS,101
2020-08-07,AGUASCALIENTES,11
2020-08-07,BAJA CALIFORNIA,3
2020-08-07,BAJA CALIFORNIA SUR,92
2020-08-07,CAMPECHE,15
2020-08-07,CHIAPAS,7
2020-08-07,CHIHUAHUA,2
2020-08-07,CIUDAD DE MÉXICO,188
2020-08-07,COAHUILA DE ZARAGOZA,193
2020-08-07,COLIMA,51
2020-08-07,DURANGO,52
2020-08-07,GUANAJUATO,274
2020-08-07,GUERRERO,31
2020-08-07,HIDALGO,101
2020-08-07,JALISCO,173
2020-08-07,MICHOACÁN DE OCAMPO,16
2020-08-07,MORELOS,23
2020-08-07,MÉXICO,80
2020-08-07,NAYARIT,47
2020-08-07,NUEVO LEÓN,249
2020-08-07,OAXACA,11
2020-08-07,PUEBLA,80
2020-08-07,QUERÉTARO,47
2020-08-07,QUINTANA ROO,68
2020-08-07,SAN LUIS POTOSÍ,14
2020-08-07,SINALOA,24
2020-08-07,SONORA,2
2020-08-07,TABASCO,195
2020-08-07,TAMAULIPAS,10
2020-08-07,TLAXCALA,22
2020-08-07,VERACRUZ DE IGNACIO DE LA LLAVE,12
2020-08-07,YUCATÁN,137
2020-08-07,ZACATECAS,74
2020-08-08,AGUASCALIENTES,1
2020-08-08,BAJA CALIFORNIA SUR,62
2020-08-08,CAMPECHE,1
2020-08-08,CIUDAD DE MÉXICO,69
2020-08-08,COAHUILA DE ZARAGOZA,9
2020-08-08,COLIMA,8
2020-08-08,DURANGO,12
2020-08-08,GUANAJUATO,11
2020-08-08,HIDALGO,12
2020-08-08,JALISCO,29
2020-08-08,MICHOACÁN DE OCAMPO,1
2020-08-08,MÉXICO,2
2020-08-08,NAYARIT,9
