FECHA_INGRESO,RESULTADO,municipio_resx
2020-08-17,1,"OAXACA,SAN ANTONIO DE LA CAL"
2020-08-17,1,"OAXACA,SAN BARTOLO COYOTEPEC"
2020-08-17,1,"OAXACA,SAN JACINTO TLACOTEPEC"
2020-08-17,1,"OAXACA,SAN JUAN BAUTISTA GUELACHE"
2020-08-17,1,"OAXACA,SAN JUAN GUICHICOVI"
2020-08-17,2,"OAXACA,SAN LORENZO CACAOTEPEC"
2020-08-17,1,"OAXACA,SAN PABLO ETLA"
2020-08-17,1,"OAXACA,SAN PABLO HUITZO"
2020-08-17,2,"OAXACA,SAN PEDRO POCHUTLA"
2020-08-17,2,"OAXACA,SAN PEDRO Y SAN PABLO TEPOSCOLULA"
2020-08-17,2,"OAXACA,SAN SEBASTIÁN TUTLA"
2020-08-17,1,"OAXACA,SAN SIMÓN ALMOLONGAS"
2020-08-17,1,"OAXACA,SANTA CRUZ AMILPAS"
2020-08-17,5,"OAXACA,SANTA CRUZ XOXOCOTLÁN"
2020-08-17,5,"OAXACA,SANTA LUCÍA DEL CAMINO"
2020-08-17,3,"OAXACA,SANTA MARÍA ATZOMPA"
2020-08-17,2,"OAXACA,SANTA MARÍA COYOTEPEC"
2020-08-17,1,"OAXACA,SANTA MARÍA DEL TULE"
2020-08-17,1,"OAXACA,SANTA MARÍA HUATULCO"
2020-08-17,1,"OAXACA,SANTIAGO JUXTLAHUACA"
2020-08-17,2,"OAXACA,SANTO DOMINGO INGENIO"
2020-08-17,2,"OAXACA,SANTO DOMINGO TEHUANTEPEC"
2020-08-17,1,"OAXACA,SANTOS REYES NOPALA"
2020-08-17,1,"OAXACA,TLACOLULA DE MATAMOROS"
2020-08-17,3,"OAXACA,VILLA DE ZAACHILA"
2020-08-17,1,"OAXACA,VILLA TEJÚPAM DE LA UNIÓN"
2020-08-17,2,"PUEBLA,ACAJETE"
2020-08-17,3,"PUEBLA,ACATLÁN"
2020-08-17,1,"PUEBLA,AJALPAN"
2020-08-17,1,"PUEBLA,AMOZOC"
2020-08-17,3,"PUEBLA,ATLIXCO"
2020-08-17,1,"PUEBLA,CHIAUTZINGO"
2020-08-17,1,"PUEBLA,CHIETLA"
2020-08-17,2,"PUEBLA,CHIGNAHUAPAN"
2020-08-17,2,"PUEBLA,CHIGNAUTLA"
2020-08-17,4,"PUEBLA,CUAUTLANCINGO"
2020-08-17,1,"PUEBLA,GUADALUPE"
2020-08-17,5,"PUEBLA,HUAUCHINANGO"
2020-08-17,7,"PUEBLA,HUEJOTZINGO"
2020-08-17,1,"PUEBLA,HUITZILTEPEC"
2020-08-17,1,"PUEBLA,JONOTLA"
2020-08-17,1,"PUEBLA,LIBRES"
2020-08-17,1,"PUEBLA,LOS REYES DE JUÁREZ"
2020-08-17,1,"PUEBLA,NAUZONTLA"
2020-08-17,1,"PUEBLA,NOPALUCAN"
2020-08-17,1,"PUEBLA,PETLALCINGO"
2020-08-17,159,"PUEBLA,PUEBLA"
2020-08-17,1,"PUEBLA,QUECHOLAC"
2020-08-17,6,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-08-17,1,"PUEBLA,SAN JERÓNIMO XAYACATLÁN"
2020-08-17,3,"PUEBLA,SAN MARTÍN TEXMELUCAN"
2020-08-17,2,"PUEBLA,SAN MATÍAS TLALANCALECA"
2020-08-17,1,"PUEBLA,SAN PABLO ANICANO"
2020-08-17,7,"PUEBLA,SAN PEDRO CHOLULA"
2020-08-17,1,"PUEBLA,SAN SALVADOR EL VERDE"
2020-08-17,1,"PUEBLA,SANTIAGO MIAHUATLÁN"
2020-08-17,1,"PUEBLA,SOLTEPEC"
2020-08-17,1,"PUEBLA,TECOMATLÁN"
2020-08-17,7,"PUEBLA,TEHUACÁN"
2020-08-17,1,"PUEBLA,TEOPANTLÁN"
2020-08-17,2,"PUEBLA,TEPEACA"
2020-08-17,1,"PUEBLA,TETELA DE OCAMPO"
2020-08-17,5,"PUEBLA,TEZIUTLÁN"
2020-08-17,1,"PUEBLA,TLATLAUQUITEPEC"
2020-08-17,1,"PUEBLA,TULCINGO"
2020-08-17,2,"PUEBLA,XICOTEPEC"
2020-08-17,2,"PUEBLA,ZACAPOAXTLA"
2020-08-17,2,"PUEBLA,ZACATLÁN"
2020-08-17,1,"PUEBLA,ZIHUATEUTLA"
2020-08-17,1,"QUERÉTARO,AMEALCO DE BONFIL"
2020-08-17,2,"QUERÉTARO,CADEREYTA DE MONTES"
2020-08-17,2,"QUERÉTARO,COLÓN"
2020-08-17,6,"QUERÉTARO,CORREGIDORA"
2020-08-17,7,"QUERÉTARO,EL MARQUÉS"
2020-08-17,1,"QUERÉTARO,HUIMILPAN"
2020-08-17,3,"QUERÉTARO,JALPAN DE SERRA"
2020-08-17,2,"QUERÉTARO,PEDRO ESCOBEDO"
2020-08-17,1,"QUERÉTARO,PINAL DE AMOLES"
2020-08-17,74,"QUERÉTARO,QUERÉTARO"
2020-08-17,6,"QUERÉTARO,SAN JUAN DEL RÍO"
2020-08-17,1,"QUERÉTARO,TOLIMÁN"
2020-08-17,17,"QUINTANA ROO,BACALAR"
2020-08-17,33,"QUINTANA ROO,BENITO JUÁREZ"
2020-08-17,3,"QUINTANA ROO,COZUMEL"
2020-08-17,5,"QUINTANA ROO,FELIPE CARRILLO PUERTO"
2020-08-17,1,"QUINTANA ROO,ISLA MUJERES"
2020-08-17,3,"QUINTANA ROO,JOSÉ MARÍA MORELOS"
2020-08-17,1,"QUINTANA ROO,LÁZARO CÁRDENAS"
2020-08-17,24,"QUINTANA ROO,OTHÓN P. BLANCO"
2020-08-17,8,"QUINTANA ROO,SOLIDARIDAD"
2020-08-17,5,"QUINTANA ROO,TULUM"
2020-08-17,1,"SAN LUIS POTOSÍ,AHUALULCO"
2020-08-17,2,"SAN LUIS POTOSÍ,AQUISMÓN"
2020-08-17,2,"SAN LUIS POTOSÍ,AXTLA DE TERRAZAS"
2020-08-17,2,"SAN LUIS POTOSÍ,CEDRAL"
2020-08-17,1,"SAN LUIS POTOSÍ,CERRITOS"
2020-08-17,2,"SAN LUIS POTOSÍ,CHARCAS"
2020-08-17,1,"SAN LUIS POTOSÍ,CIUDAD DEL MAÍZ"
2020-08-17,1,"SAN LUIS POTOSÍ,CIUDAD FERNÁNDEZ"
2020-08-17,20,"SAN LUIS POTOSÍ,CIUDAD VALLES"
2020-08-17,2,"SAN LUIS POTOSÍ,COXCATLÁN"
2020-08-17,3,"SAN LUIS POTOSÍ,CÁRDENAS"
2020-08-17,3,"SAN LUIS POTOSÍ,EBANO"
2020-08-17,1,"SAN LUIS POTOSÍ,GUADALCÁZAR"
2020-08-17,14,"SAN LUIS POTOSÍ,MATEHUALA"
2020-08-17,6,"SAN LUIS POTOSÍ,MATLAPA"
2020-08-17,2,"SAN LUIS POTOSÍ,MEXQUITIC DE CARMONA"
2020-08-17,11,"SAN LUIS POTOSÍ,RIOVERDE"
2020-08-17,1,"SAN LUIS POTOSÍ,SALINAS"
2020-08-17,2,"SAN LUIS POTOSÍ,SAN CIRO DE ACOSTA"
2020-08-17,160,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-08-17,1,"SAN LUIS POTOSÍ,SAN NICOLÁS TOLENTINO"
2020-08-17,1,"SAN LUIS POTOSÍ,SAN VICENTE TANCUAYALAB"
2020-08-17,28,"SAN LUIS POTOSÍ,SOLEDAD DE GRACIANO SÁNCHEZ"
2020-08-17,2,"SAN LUIS POTOSÍ,TAMASOPO"
2020-08-17,10,"SAN LUIS POTOSÍ,TAMAZUNCHALE"
2020-08-17,5,"SAN LUIS POTOSÍ,TANCANHUITZ"
2020-08-17,1,"SAN LUIS POTOSÍ,TANLAJÁS"
2020-08-17,3,"SAN LUIS POTOSÍ,VILLA DE LA PAZ"
2020-08-17,2,"SAN LUIS POTOSÍ,VILLA DE RAMOS"
2020-08-17,2,"SAN LUIS POTOSÍ,VILLA DE REYES"
2020-08-17,1,"SAN LUIS POTOSÍ,VILLA HIDALGO"
2020-08-17,1,"SAN LUIS POTOSÍ,VILLA JUÁREZ"
2020-08-17,1,"SAN LUIS POTOSÍ,XILITLA"
2020-08-17,1,"SAN LUIS POTOSÍ,ZARAGOZA"
2020-08-17,13,"SINALOA,AHOME"
2020-08-17,61,"SINALOA,CULIACÁN"
2020-08-17,3,"SINALOA,EL FUERTE"
2020-08-17,9,"SINALOA,GUASAVE"
2020-08-17,26,"SINALOA,MAZATLÁN"
2020-08-17,1,"SINALOA,MOCORITO"
2020-08-17,2,"SINALOA,NAVOLATO"
2020-08-17,4,"SINALOA,SALVADOR ALVARADO"
2020-08-17,3,"SINALOA,SINALOA"
2020-08-17,3,"SONORA,ALAMOS"
2020-08-17,9,"SONORA,CABORCA"
2020-08-17,28,"SONORA,CAJEME"
2020-08-17,3,"SONORA,EMPALME"
2020-08-17,1,"SONORA,ETCHOJOA"
2020-08-17,2,"SONORA,GUAYMAS"
2020-08-17,76,"SONORA,HERMOSILLO"
2020-08-17,4,"SONORA,HUATABAMPO"
2020-08-17,1,"SONORA,NACOZARI DE GARCÍA"
2020-08-17,8,"SONORA,NAVOJOA"
2020-08-17,1,"SONORA,NOGALES"
2020-08-17,1,"SONORA,PITIQUITO"
2020-08-17,1,"SONORA,PUERTO PEÑASCO"
2020-08-17,14,"SONORA,SAN LUIS RÍO COLORADO"
2020-08-17,4,"TABASCO,BALANCÁN"
2020-08-17,2,"TABASCO,CENTLA"
2020-08-17,92,"TABASCO,CENTRO"
2020-08-17,11,"TABASCO,COMALCALCO"
2020-08-17,8,"TABASCO,CUNDUACÁN"
2020-08-17,15,"TABASCO,CÁRDENAS"
2020-08-17,1,"TABASCO,EMILIANO ZAPATA"
2020-08-17,3,"TABASCO,HUIMANGUILLO"
2020-08-17,2,"TABASCO,JALAPA"
2020-08-17,14,"TABASCO,JALPA DE MÉNDEZ"
2020-08-17,1,"TABASCO,JONUTA"
2020-08-17,13,"TABASCO,MACUSPANA"
2020-08-17,13,"TABASCO,NACAJUCA"
2020-08-17,5,"TABASCO,PARAÍSO"
2020-08-17,4,"TABASCO,TACOTALPA"
2020-08-17,1,"TABASCO,TEAPA"
2020-08-17,10,"TABASCO,TENOSIQUE"
2020-08-17,1,"TAMAULIPAS,ABASOLO"
2020-08-17,19,"TAMAULIPAS,ALTAMIRA"
2020-08-17,1,"TAMAULIPAS,ANTIGUO MORELOS"
2020-08-17,1,"TAMAULIPAS,CAMARGO"
2020-08-17,20,"TAMAULIPAS,CIUDAD MADERO"
2020-08-17,16,"TAMAULIPAS,EL MANTE"
2020-08-17,2,"TAMAULIPAS,GONZÁLEZ"
2020-08-17,1,"TAMAULIPAS,GUERRERO"
2020-08-17,1,"TAMAULIPAS,GUSTAVO DÍAZ ORDAZ"
2020-08-17,47,"TAMAULIPAS,MATAMOROS"
2020-08-17,2,"TAMAULIPAS,MIER"
2020-08-17,4,"TAMAULIPAS,MIGUEL ALEMÁN"
2020-08-17,13,"TAMAULIPAS,NUEVO LAREDO"
2020-08-17,1,"TAMAULIPAS,OCAMPO"
2020-08-17,22,"TAMAULIPAS,REYNOSA"
2020-08-17,2,"TAMAULIPAS,RÍO BRAVO"
2020-08-17,1,"TAMAULIPAS,SAN CARLOS"
2020-08-17,3,"TAMAULIPAS,SAN FERNANDO"
2020-08-17,3,"TAMAULIPAS,SOTO LA MARINA"
2020-08-17,33,"TAMAULIPAS,TAMPICO"
2020-08-17,4,"TAMAULIPAS,VALLE HERMOSO"
2020-08-17,38,"TAMAULIPAS,VICTORIA"
2020-08-17,1,"TAMAULIPAS,XICOTÉNCATL"
2020-08-17,1,"TLAXCALA,AMAXAC DE GUERRERO"
2020-08-17,8,"TLAXCALA,APIZACO"
2020-08-17,2,"TLAXCALA,CALPULALPAN"
2020-08-17,3,"TLAXCALA,CHIAUTEMPAN"
2020-08-17,3,"TLAXCALA,CONTLA DE JUAN CUAMATZI"
2020-08-17,8,"TLAXCALA,HUAMANTLA"
2020-08-17,5,"TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS"
2020-08-17,1,"TLAXCALA,IXTENCO"
2020-08-17,1,"TLAXCALA,LÁZARO CÁRDENAS"
2020-08-17,2,"TLAXCALA,PANOTLA"
2020-08-17,4,"TLAXCALA,PAPALOTLA DE XICOHTÉNCATL"
2020-08-17,1,"TLAXCALA,SAN JUAN HUACTZINCO"
2020-08-17,1,"TLAXCALA,SAN LORENZO AXOCOMANITLA"
2020-08-17,3,"TLAXCALA,SAN PABLO DEL MONTE"
2020-08-17,1,"TLAXCALA,SANCTÓRUM DE LÁZARO CÁRDENAS"
2020-08-17,1,"TLAXCALA,SANTA CATARINA AYOMETLA"
2020-08-17,1,"TLAXCALA,SANTA CRUZ TLAXCALA"
2020-08-17,1,"TLAXCALA,TEOLOCHOLCO"
2020-08-17,1,"TLAXCALA,TEPETITLA DE LARDIZÁBAL"
2020-08-17,16,"TLAXCALA,TLAXCALA"
2020-08-17,1,"TLAXCALA,TOCATLÁN"
2020-08-17,1,"TLAXCALA,XALTOCAN"
2020-08-17,1,"TLAXCALA,YAUHQUEMEHCAN"
2020-08-17,5,"TLAXCALA,ZACATELCO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ACULTZINGO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,AGUA DULCE"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ALTOTONGA"
2020-08-17,3,"VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,AMATITLÁN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ANGEL R. CABADA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,ATOYAC"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,BANDERILLA"
2020-08-17,9,"VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,CAMERINO Z. MENDOZA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,CAZONES DE HERRERA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COATEPEC"
2020-08-17,12,"VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,COTAXTLA"
2020-08-17,17,"VERACRUZ DE IGNACIO DE LA LLAVE,CÓRDOBA"
2020-08-17,3,"VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA"
2020-08-17,6,"VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,GUTIÉRREZ ZAMORA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,HUILOAPAN DE CUAUHTÉMOC"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,ISLA"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLÁN DEL CAFÉ"
2020-08-17,11,"VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLÁN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,JESÚS CARRANZA"
2020-08-17,5,"VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,LAS CHOAPAS"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,MARIANO ESCOBEDO"
2020-08-17,3,"VERACRUZ DE IGNACIO DE LA LLAVE,MARTÍNEZ DE LA TORRE"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,MEDELLÍN DE BRAVO"
2020-08-17,7,"VERACRUZ DE IGNACIO DE LA LLAVE,MINATITLÁN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,NOGALES"
2020-08-17,21,"VERACRUZ DE IGNACIO DE LA LLAVE,ORIZABA"
2020-08-17,4,"VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,PASO DEL MACHO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,PEROTE"
2020-08-17,8,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,PUENTE NACIONAL"
2020-08-17,5,"VERACRUZ DE IGNACIO DE LA LLAVE,PÁNUCO"
2020-08-17,4,"VERACRUZ DE IGNACIO DE LA LLAVE,RAFAEL DELGADO"
2020-08-17,5,"VERACRUZ DE IGNACIO DE LA LLAVE,RÍO BLANCO"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,SANTIAGO TUXTLA"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TANTOYUCA"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLÁN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TLACOLULAN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TLACOTALPAN"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,TLALIXCOYAN"
2020-08-17,4,"VERACRUZ DE IGNACIO DE LA LLAVE,TRES VALLES"
2020-08-17,2,"VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN"
2020-08-17,4,"VERACRUZ DE IGNACIO DE LA LLAVE,URSULO GALVÁN"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,VEGA DE ALATORRE"
2020-08-17,52,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-08-17,1,"VERACRUZ DE IGNACIO DE LA LLAVE,VILLA ALDAMA"
2020-08-17,25,"VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA"
2020-08-17,3,"VERACRUZ DE IGNACIO DE LA LLAVE,ZONGOLICA"
2020-08-17,1,"YUCATÁN,BACA"
2020-08-17,1,"YUCATÁN,CHAPAB"
2020-08-17,1,"YUCATÁN,CHEMAX"
2020-08-17,2,"YUCATÁN,CHICHIMILÁ"
2020-08-17,1,"YUCATÁN,CUNCUNUL"
2020-08-17,1,"YUCATÁN,DZÁN"
2020-08-17,2,"YUCATÁN,HUNUCMÁ"
2020-08-17,4,"YUCATÁN,KANASÍN"
2020-08-17,1,"YUCATÁN,MAXCANÚ"
2020-08-17,106,"YUCATÁN,MÉRIDA"
2020-08-17,3,"YUCATÁN,PETO"
2020-08-17,3,"YUCATÁN,PROGRESO"
2020-08-17,7,"YUCATÁN,TEABO"
2020-08-17,2,"YUCATÁN,TEKAX"
2020-08-17,1,"YUCATÁN,TEKIT"
2020-08-17,1,"YUCATÁN,TEMOZÓN"
2020-08-17,8,"YUCATÁN,TICUL"
2020-08-17,2,"YUCATÁN,TINUM"
2020-08-17,1,"YUCATÁN,TIXCACALCUPUL"
2020-08-17,10,"YUCATÁN,TIZIMÍN"
2020-08-17,1,"YUCATÁN,TZUCACAB"
2020-08-17,3,"YUCATÁN,UMÁN"
2020-08-17,10,"YUCATÁN,VALLADOLID"
2020-08-17,4,"YUCATÁN,YAXCABÁ"
2020-08-17,1,"ZACATECAS,CHALCHIHUITES"
2020-08-17,8,"ZACATECAS,FRESNILLO"
2020-08-17,25,"ZACATECAS,GUADALUPE"
2020-08-17,3,"ZACATECAS,JALPA"
2020-08-17,1,"ZACATECAS,LORETO"
2020-08-17,3,"ZACATECAS,OJOCALIENTE"
2020-08-17,4,"ZACATECAS,RÍO GRANDE"
2020-08-17,1,"ZACATECAS,SAIN ALTO"
2020-08-17,1,"ZACATECAS,SOMBRERETE"
2020-08-17,1,"ZACATECAS,VALPARAÍSO"
2020-08-17,2,"ZACATECAS,VETAGRANDE"
2020-08-17,1,"ZACATECAS,VILLA GARCÍA"
2020-08-17,28,"ZACATECAS,ZACATECAS"
2020-08-18,58,"AGUASCALIENTES,AGUASCALIENTES"
2020-08-18,2,"AGUASCALIENTES,ASIENTOS"
2020-08-18,2,"AGUASCALIENTES,CALVILLO"
2020-08-18,1,"AGUASCALIENTES,EL LLANO"
2020-08-18,2,"AGUASCALIENTES,JESÚS MARÍA"
2020-08-18,7,"AGUASCALIENTES,RINCÓN DE ROMOS"
2020-08-18,5,"AGUASCALIENTES,TEPEZALÁ"
2020-08-18,17,"BAJA CALIFORNIA,ENSENADA"
2020-08-18,33,"BAJA CALIFORNIA,MEXICALI"
2020-08-18,6,"BAJA CALIFORNIA,PLAYAS DE ROSARITO"
2020-08-18,3,"BAJA CALIFORNIA,TECATE"
2020-08-18,63,"BAJA CALIFORNIA,TIJUANA"
2020-08-18,100,"BAJA CALIFORNIA SUR,LA PAZ"
2020-08-18,3,"BAJA CALIFORNIA SUR,LORETO"
2020-08-18,34,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-08-18,4,"BAJA CALIFORNIA SUR,MULEGÉ"
2020-08-18,23,"CAMPECHE,CAMPECHE"
2020-08-18,2,"CAMPECHE,CANDELARIA"
2020-08-18,6,"CAMPECHE,CARMEN"
2020-08-18,5,"CAMPECHE,ESCÁRCEGA"
2020-08-18,6,"CAMPECHE,HECELCHAKÁN"
2020-08-18,1,"CAMPECHE,HOPELCHÉN"
2020-08-18,1,"CHIAPAS,OCOSINGO"
2020-08-18,1,"CHIAPAS,PALENQUE"
2020-08-18,1,"CHIAPAS,SABANILLA"
2020-08-18,1,"CHIAPAS,SILTEPEC"
2020-08-18,3,"CHIAPAS,TAPACHULA"
2020-08-18,1,"CHIAPAS,TECPATÁN"
2020-08-18,1,"CHIAPAS,TONALÁ"
2020-08-18,3,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-08-18,1,"CHIAPAS,UNIÓN JUÁREZ"
2020-08-18,1,"CHIHUAHUA,AHUMADA"
2020-08-18,23,"CHIHUAHUA,CHIHUAHUA"
2020-08-18,3,"CHIHUAHUA,CUAUHTÉMOC"
2020-08-18,2,"CHIHUAHUA,DELICIAS"
2020-08-18,5,"CHIHUAHUA,HIDALGO DEL PARRAL"
2020-08-18,38,"CHIHUAHUA,JUÁREZ"
2020-08-18,1,"CHIHUAHUA,NUEVO CASAS GRANDES"
2020-08-18,55,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-08-18,37,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-08-18,96,"CIUDAD DE MÉXICO,COYOACÁN"
2020-08-18,37,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-08-18,61,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-08-18,117,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-08-18,58,"CIUDAD DE MÉXICO,IZTACALCO"
2020-08-18,129,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-08-18,66,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-08-18,29,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-08-18,20,"CIUDAD DE MÉXICO,MILPA ALTA"
2020-08-18,100,"CIUDAD DE MÉXICO,TLALPAN"
2020-08-18,74,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-08-18,80,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-08-18,48,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-08-18,87,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-08-18,5,"COAHUILA DE ZARAGOZA,ACUÑA"
2020-08-18,6,"COAHUILA DE ZARAGOZA,ALLENDE"
2020-08-18,3,"COAHUILA DE ZARAGOZA,CASTAÑOS"
2020-08-18,1,"COAHUILA DE ZARAGOZA,CUATRO CIÉNEGAS"
2020-08-18,3,"COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO"
2020-08-18,3,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-08-18,2,"COAHUILA DE ZARAGOZA,MATAMOROS"
2020-08-18,25,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-08-18,12,"COAHUILA DE ZARAGOZA,MÚZQUIZ"
2020-08-18,2,"COAHUILA DE ZARAGOZA,NAVA"
2020-08-18,1,"COAHUILA DE ZARAGOZA,OCAMPO"
2020-08-18,6,"COAHUILA DE ZARAGOZA,PARRAS"
2020-08-18,33,"COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS"
2020-08-18,2,"COAHUILA DE ZARAGOZA,RAMOS ARIZPE"
2020-08-18,11,"COAHUILA DE ZARAGOZA,SABINAS"
2020-08-18,82,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-08-18,7,"COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS"
2020-08-18,3,"COAHUILA DE ZARAGOZA,SAN PEDRO"
2020-08-18,60,"COAHUILA DE ZARAGOZA,TORREÓN"
2020-08-18,1,"COAHUILA DE ZARAGOZA,VIESCA"
2020-08-18,6,"COAHUILA DE ZARAGOZA,VILLA UNIÓN"
2020-08-18,21,"COLIMA,COLIMA"
2020-08-18,1,"COLIMA,COMALA"
2020-08-18,2,"COLIMA,COQUIMATLÁN"
2020-08-18,1,"COLIMA,CUAUHTÉMOC"
2020-08-18,1,"COLIMA,IXTLAHUACÁN"
2020-08-18,10,"COLIMA,MANZANILLO"
2020-08-18,8,"COLIMA,TECOMÁN"
2020-08-18,15,"COLIMA,VILLA DE ÁLVAREZ"
2020-08-18,1,"DURANGO,CUENCAMÉ"
2020-08-18,44,"DURANGO,DURANGO"
2020-08-18,2,"DURANGO,GUADALUPE VICTORIA"
2020-08-18,44,"DURANGO,GÓMEZ PALACIO"
2020-08-18,11,"DURANGO,LERDO"
2020-08-18,1,"DURANGO,NOMBRE DE DIOS"
2020-08-18,1,"DURANGO,OTÁEZ"
2020-08-18,4,"DURANGO,PUEBLO NUEVO"
2020-08-18,1,"DURANGO,PÁNUCO DE CORONADO"
2020-08-18,1,"DURANGO,SAN DIMAS"
2020-08-18,1,"DURANGO,SANTIAGO PAPASQUIARO"
2020-08-18,3,"GUANAJUATO,ABASOLO"
2020-08-18,6,"GUANAJUATO,ACÁMBARO"
2020-08-18,3,"GUANAJUATO,APASEO EL GRANDE"
2020-08-18,28,"GUANAJUATO,CELAYA"
2020-08-18,1,"GUANAJUATO,COMONFORT"
2020-08-18,1,"GUANAJUATO,CORONEO"
2020-08-18,2,"GUANAJUATO,CORTAZAR"
2020-08-18,1,"GUANAJUATO,CUERÁMARO"
2020-08-18,3,"GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL"
2020-08-18,16,"GUANAJUATO,GUANAJUATO"
2020-08-18,34,"GUANAJUATO,IRAPUATO"
2020-08-18,4,"GUANAJUATO,JARAL DEL PROGRESO"
2020-08-18,104,"GUANAJUATO,LEÓN"
2020-08-18,2,"GUANAJUATO,MANUEL DOBLADO"
2020-08-18,7,"GUANAJUATO,MOROLEÓN"
2020-08-18,3,"GUANAJUATO,OCAMPO"
2020-08-18,2,"GUANAJUATO,PURÍSIMA DEL RINCÓN"
2020-08-18,7,"GUANAJUATO,PÉNJAMO"
2020-08-18,2,"GUANAJUATO,ROMITA"
2020-08-18,43,"GUANAJUATO,SALAMANCA"
2020-08-18,4,"GUANAJUATO,SALVATIERRA"
